t,HbO2,HHb,CCO,TOI,SaO2sup
1388.0,-1.1885942218709928,5.297687028767186,-0.5443693321710409,41.409333308564136,0.692403450018
1389.0,-0.9474833848208988,5.055236913537449,-0.5295354531507898,41.68586173116932,0.6959894477580001
1390.0,-1.1264336547444032,5.2362205114972795,-0.5406326497522019,41.48013073838417,0.693284890301
1391.0,-1.0446663780055303,5.1549299322984155,-0.5356892820358625,41.57346493840593,0.694461871528
1392.0,-0.8667739251105786,4.974119370858283,-0.5246070947345669,41.77840953869148,0.697186270208
1393.0,-1.0921590711389655,5.200884504979591,-0.5384348916076197,41.51985317563183,0.6938316009569999
1394.0,-0.6293310577661018,4.7306598855481,-0.5097385244521999,42.05300270994568,0.700906128067
1395.0,-0.5390533057096079,4.631328183980742,-0.5034704750993969,42.160679857840755,0.702606127946
1396.0,-0.5137524041277146,4.59665334306478,-0.5010572112904933,42.194162479926895,0.703373581821
1397.0,-0.3241093355190543,4.394184228563532,-0.4885820430731249,42.41745256124158,0.7066810570919999
1398.0,-0.443845761091751,4.5036080786712205,-0.49466736531527167,42.28537563755763,0.705379466397
1399.0,-0.5677320016212164,4.619776726136855,-0.5012806974122925,42.14726354860579,0.703904144912
1400.0,-0.8029136283839904,4.851899247300921,-0.5150606560701801,41.879449520157564,0.7006008263660001
1401.0,-0.8635342983340948,4.910715440212243,-0.5185352785709714,41.81090083831643,0.699791391164
1402.0,-0.4586604394029976,4.4963606407427505,-0.4934089528968346,42.27909360757418,0.706109161557
1403.0,-0.6263387418962196,4.657876279056239,-0.5027792684558747,42.090042314312385,0.703927834626
1404.0,-0.7885389238702913,4.817156970989551,-0.5122038204102897,41.90568204606209,0.7016829872720001
1405.0,-0.5673821271786323,4.588948654624744,-0.4982957064388679,42.16237767089723,0.705216874351
1406.0,-0.20744739941930845,4.215154607167911,-0.4757111760308669,42.5814031924633,0.711059073161
1407.0,-0.02849760836135573,4.019092738274814,-0.46363027930571044,42.79479233814165,0.714401837196
1408.0,-0.16688576384980536,4.1433343567044645,-0.4703193421257641,42.6431395926993,0.7130043635709999
1409.0,-0.5083163758983105,4.477478166625382,-0.4896779933864275,42.25539439389475,0.708343714966
1410.0,-0.5984025985747792,4.562205742453784,-0.49449604289514315,42.15473737589182,0.707260121623
1411.0,-0.41678996817058334,4.371875515541824,-0.4828980120320665,42.36712575297687,0.710291977911
1412.0,-0.5230143189587437,4.471551142090931,-0.4885302855205773,42.24853603265903,0.709025909436
1413.0,-0.8875866569743565,4.8366777027710555,-0.5103282597220063,41.83034280263232,0.703664645801
1414.0,-0.8455962211991661,4.794498299292606,-0.5077881056275285,41.87856894729716,0.704288583082
1415.0,-0.7652361531119851,4.7124148443090945,-0.5028049378195791,41.97151850635274,0.705541136125
